tokens;week;sum
ucpeabu0dd;1;1
ucuic8qb2g;1;1
ud;1;1
udall;1;1
ufcw;1;1
ufwtqlg2gm;1;1
ugcmijwyoc;1;1
ugxntrohbg;1;1
ui;1;2
uidmu7tymf;1;2
uiimpvef2z;1;1
ujqivleuq4;1;2
ukgrdhzuyj;1;1
ukraine;1;1
ukrmfy4gsy;1;1
ukx0wmpspm;1;1
ullplm4a5o;1;1
ultra;1;1
um;1;2
umbmoton2r;1;1
umnews;1;1
umontana;1;5
unable;1;1
unacceptable;1;15
unanimously;1;1
unanticipated;1;1
unbelievable;1;1
unccharlotte;1;1
uncertain;1;4
uncertainty;1;12
unconscionable;1;3
unconstitutional;1;1
underestimated;1;1
underfunded;1;1
undermine;1;4
undermines;1;2
underscored;1;1
underscores;1;1
undersecretary;1;1
underserved;1;4
understand;1;2
understands;1;1
understood;1;1
underway;1;1
undiagnosed;1;1
undo;1;1
undocumented;1;1
undue;1;1
unemployed;1;5
unemployment;1;11
unequivocal;1;1
unequivocally;1;1
unfamiliar;1;1
unfathomably;1;1
unfortunate;1;1
unified;1;1
unimaginably;1;1
uninsured;1;6
unions;1;1
unique;1;3
uniquely;1;1
uniqueness;1;1
unit;1;1
unite;1;3
united;1;11
unitedcajunnavy;1;1
universal;1;5
universities;1;8
university;1;2
unjust;1;1
unjustifiable;1;1
unjustly;1;1
unknown;1;1
unlawful;1;1
unleashed;1;1
unlicensed;1;1
unloading;1;1
unlock;1;2
unlocks;1;1
unm;1;1
unmc;1;1
unmengineering;1;1
unnecessary;1;3
unprecedented;1;13
unpredictable;1;2
unprepared;1;1
unproven;1;1
unqualified;1;5
unquestionably;1;1
unsafe;1;1
unsung;1;2
unsupported;1;1
unsurprising;1;1
unusual;1;1
unwavering;1;1
uoqdjax3aj;1;1
upcwcssewj;1;1
update;1;13
updated;1;2
updates;1;5
updating;1;1
upended;1;1
upgrades;1;4
uphold;1;3
upholding;1;1
uproots;1;1
uptick;1;1
upzng7ekq0;1;1
uqlktxthc9;1;1
uqqlbti3wh;1;1
uquqamzddg;1;1
urge;1;8
urged;1;11
urgency;1;1
urgent;1;15
urgently;1;2
urges;1;1
urging;1;20
usa;1;2
usage;1;1
usagov;1;1
usairforce;1;1
usarmy;1;1
uscensusbureau;1;1
uscis;1;1
usda;1;10
usda’s;1;1
usdafsa;1;1
usdanutrition;1;1
usdol;1;2
usdot;1;1
usedgov;1;4
usnavy;1;1
usowomen;1;1
usowomen’s;1;1
usps;1;6
ussyyqzotd;1;1
usted;1;1
ustreasury;1;9
usual;1;2
usuxrmgvum;1;1
ut6hco5j1h;1;1
utah;1;1
utah’s;1;1
utilities;1;1
utility;1;2
utilize;1;3
utilized;1;1
utilizing;1;3
utmost;1;1
utufnga6c1;1;1
uu71nyh54v;1;1
uw62bpiyyr;1;1
uw6vfc9gky;1;1
uwfkxji2sp;1;1
uxlwvm5jon;1;1
uxtgm3gwpd;1;1
uy2chqyjmt;1;1
uzgf3ihizm;1;1
uzycl13aum;1;1
v0hxdecqqn;1;1
v0te;1;1
v1vsxqutbh;1;1
v6eiwupo2m;1;1
v6hmzmj9cg;1;1
v6lwyxtvii;1;1
v87jcpjcpm;1;1
v8r6w8k9vm;1;1
va;1;8
va's;1;1
vablackhills;1;2
vaccine;1;28
vaccines;1;9
vaiowacity;1;1
valeriejarrett;1;2
valiantly;1;1
validate;1;1
valley;1;4
valuable;1;2
values;1;4
vasiouxfalls;1;2
vast;1;1
vatae5gobc;1;1
vauq6sk2k9;1;1
vaxahbn1fu;1;1
vc26jfh52t;1;1
vdakytx78v;1;1
vdlkmiz1ly;1;1
vdm8y5pdmx;1;1
vdm8y5xcuz;1;2
vdz26w4t3i;1;1
vegas;1;2
vehemently;1;1
vehicles;1;1
ventilators;1;1
verde;1;1
verified;1;1
vermont;1;1
vermont’s;1;1
vermonters;1;1
version;1;1
vessels;1;1
vet;1;1
veteran;1;2
veterans;1;14
vets;1;2
vfdo9euuiw;1;1
vh3hlzgjwd;1;2
vh8io7pwsz;1;1
vhcpzi1cdh;1;1
vhhrpb1jcq;1;1
vhj7kpkjay;1;1
vhl7rphq9v;1;1
vhso;1;1
vhurhdj07k;1;1
vhxi43srxk;1;1
vice;1;1
victim;1;1
victims;1;8
victory;1;1
vidalia;1;1
video;1;15
videos;1;1
vietnam;1;1
view;1;3
viewer;1;1
viewers;1;1
views;1;1
vigilant;1;7
vigilantly;1;1
vihja8bmrv;1;1
vilhmbrikp;1;1
violates;1;1
violence;1;12
violent;1;3
virginia;1;7
virginians;1;9
virtual;1;15
virtually;1;4
virtue;1;1
virus;1;74
virus's;1;1
virus’s;1;1
viruses;1;1
visas;1;1
visible;1;1
visit;1;29
visitation;1;2
visiting;1;2
visits;1;3
visual;1;3
vital;1;29
vizps4wkx3;1;1
vjdlwoy05g;1;1
vjnldhdp9b;1;1
vjyqop6cx3;1;1
vka8nu3s6n;1;1
vllnhudj1x;1;1
vmjrxrq3ng;1;1
vmnt84mdx2;1;1
vmo0yle98a;1;1
vnpw3xk2vw;1;1
voghboysyh;1;1
voices;1;2
volatility;1;1
volunteer;1;6
volunteered;1;1
volunteering;1;1
volunteers;1;7
volzhnqsqe;1;1
vote;1;25
votebymail;1;9
voter;1;1
voters;1;6
votesafe;1;2
voting;1;10
vought;1;1
vp;1;1
vr7uboyvcw;1;1
vtlsfl5yxl;1;1
vtpoli;1;2
vulnerable;1;21
vultures;1;1
vunavgz3du;1;1
vzce3dqcs3;1;1
vzdxj4n8et;1;1
w34f2bf4rq;1;1
w4c5trmboe;1;1
w4rdior1rc;1;1
w7ljvuuaks;1;1
w8euf20m6r;1;1
wa;1;1
wabi_tv5;1;1
wadatzepzv;1;1
wage;1;1
wages;1;1
wait;1;5
waiting;1;3
wake;1;9
walk;1;1
walker;1;7
walker’s;1;1
wall;1;3
wannabe;1;1
war;1;7
warm;1;1
warn;1;3
warned;1;1
warning;1;3
warrants;1;1
wars;1;1
wash;1;1
washing;1;2
washington;1;12
washington’s;1;1
washingtonians;1;1
washingtonpost⁩;1;1
washingtonpost;1;2
wasn’t;1;3
waste;1;2
watch;1;27
watching;1;1
water;1;2
waterloo;1;1
waters;1;1
wave;1;13
waves;1;1
wayne;1;1
wayyvpmjlc;1;1
wbfjipashr;1;1
wdel's;1;1
wdfmtfgsno;1;1
wdifh6m3ry;1;2
we’ll;1;2
we’re;1;27
we’ve;1;10
weaken;1;1
weakening;1;1
weaker;1;1
wealth;1;2
wealthiest;1;2
wealthy;1;3
wear;1;11
weareallinthistogether;1;1
weareessential;1;1
wearing;1;8
weather;1;7
weathering;1;1
webpage;1;1
website;1;12
wedding;1;1
wedemandequity;1;1
wednesday;1;1
week;1;37
week's;1;2
week’s;1;2
weekend;1;2
weekinwashingtonwrapup;1;1
weekly;1;3
weeks;1;18
weight;1;1
weldfoodbank;1;1
welfare;1;1
wellbeing;1;2
weremember;1;2
weren’t;1;1
west;1;20
western;1;3
wet;1;2
wf7govmo2q;1;1
wfpchief;1;1
wfvdvfzhra;1;1
wgw44xxfz3;1;1
wh;1;2
what'd;1;1
what’s;1;3
whatweneed;1;2
wheels;1;1
whims;1;1
whistleblower;1;1
whistleblowers;1;1
white;1;12
whitebirdclinic;1;1
whitehouse;1;2
whiteman_afb;1;1
whitemansaluteskc;1;1
who⁩;1;1
who've;1;2
who’s;1;3
who’ve;1;1
whxovtzhdm;1;1
wi07;1;1
wickerreport;1;1
wide;1;2
widely;1;2
widened;1;1
widespread;1;16
wife;1;3
wifi;1;1
wild;1;2
wildfire;1;2
willful;1;1
william;1;1
willingness;1;1
wilmington;1;1
win;1;8
wind;1;1
window;1;2
winds;1;1
wing;1;3
winners;1;1
wis10;1;1
wisconsin;1;8
wise;1;2
wishes;1;2
wishing;1;4
withdraw;1;1
withhold;1;2
withholding;1;1
wiykvanxul;1;1
wjugno6i76;1;1
wjugzpotz8;1;1
wjzhm0alko;1;1
wk;1;2
wkqsktizrx;1;1
wlamvjsesi;1;1
wmnhklbdfq;1;1
wmoeqpvhbc;1;1
wmquvipgfn;1;1
wmvkecaa6j;1;1
wn3phta3y3;1;1
woi9qvkmhc;1;1
woman;1;1
women;1;19
women's;1;2
women’s;1;1
won’t;1;14
wonderful;1;3
wondering;1;1
woods;1;1
woqpiao1dc;1;1
word;1;5
words;1;4
worker;1;4
workers;1;228
workersmemorialday;1;3
workforce;1;13
workplace;1;5
workplaces;1;1
world;1;33
world's;1;1
world’s;1;1
worldhandhygieneday;1;1
worldimmunizationweek;1;2
worldmalariaday;1;2
worldpressday;1;1
worldpressfreedomday;1;1
worldwide;1;1
worried;1;3
worry;1;3
worse;1;8
worst;1;3
wowk13news;1;1
wozmznpb8j;1;1
wp9igpzqut;1;1
wqfzdjy6gu;1;1
wr6y1uwg0i;1;1
wrapped;1;1
wrgnbnaplj;1;1
write;1;3
writes;1;1
writing;1;1
wrkers;1;1
wrong;1;8
wrongdoing;1;1
wrongly;1;1
wrote;1;2
wrp2yfha4r;1;1
wsjopinion;1;1
wsjtkzrwef;1;1
wsunitedchi;1;1
wtkksxt4xs;1;1
wto;1;1
wtslnotfwv;1;1
wtyqz2sxnb;1;1
wuhan;1;3
wv;1;8
wv's;1;3
wvceh;1;1
wvds59ejqr;1;1
wvgazettemail;1;1
wvgovernor’s;1;1
wvians;1;1
wvmchd;1;1
wvnews247;1;1
wvo7fwhafe;1;1
wvstrong;1;15
wvumedicine;1;2
ww4qvu1nan;1;1
wwi;1;1
wwug75mywk;1;1
wxgt3chcsj;1;2
wxlm7rrxal;1;1
wxozlyupqf;1;1
wxzbkdjzed;1;1
wyden;1;2
wydenfororegon;1;1
wydenfororegon’s;1;1
wyjcv9sj6v;1;1
wyoming;1;2
wyoming’s;1;1
wz8fxmko3j;1;1
wzoo2lht3e;1;1
x0qelnr2gs;1;1
x1t67mrkn1;1;1
x4vtd7tzzk;1;1
x4xufz8x9b;1;1
x6sb7jbw1s;1;1
xbk55ybamr;1;1
xbotbtxvgj;1;1
xbuatghi2w;1;1
xcvusc5rss;1;1
xddzu4hwdi;1;1
xeaq7smllt;1;1
xenophobia;1;3
xeotm4dhsx;1;1
xfnrykvt0n;1;1
xfsaykhqkx;1;1
xfvikoptdg;1;1
xgbdgn05iv;1;1
xhhyxorevd;1;1
xkgmv7ilpy;1;1
xkwxiy7lgr;1;1
xkzpp3me2r;1;1
xmchqrgy0d;1;1
xmhdouosn4;1;1
xmnue8wktj;1;1
xmsngnfci1;1;1
xnh4j7xndq;1;1
xnmjgkgjcw;1;1
xnpezvly0w;1;1
xosyz81wz5;1;2
xpaehef3nl;1;1
xpd6zhg2z1;1;1
xpjaqooaq1;1;1
xqq8e7ckct;1;1
xr0il7dshs;1;1
xrnpm8moue;1;1
xsrikbmlil;1;1
xt9ffxx9fq;1;1
xtipz6iuxc;1;1
xueyjinuix;1;1
xumjyghl41;1;1
xv0awen4y1;1;1
xvu8w5yuxg;1;1
xvxfheo3zo;1;1
xwxbxpthqz;1;1
xxfwhkqepz;1;1
xxiwwbtxp8;1;1
xyjc63m0bb;1;1
xz7sxtpkk5;1;2
xztjqbct7x;1;1
y00py7bbul;1;1
y0iplnqzn9;1;1
y0pm4fkdup;1;1
y209bnq8mw;1;1
y3muwykpri;1;1
y3muwytet8;1;1
y5od36gpkq;1;1
y5ujixtilb;1;1
y67ypjobrp;1;1
y7uc2rnat5;1;1
yakima;1;1
yatxu78ist;1;1
year’s;1;2
yenrw4ctgh;1;1
yesterday;1;15
yesterday's;1;1
yesterday’s;1;1
yezcjxbgba;1;1
yfwghhuclt;1;1
ygc3btecpr;1;1
yguglesa5a;1;1
yhnadnxpnt;1;1
yhrgcnxyad;1;1
yi6k6acg5s;1;1
yiyge5nb5o;1;1
yjfbpdupy7;1;1
ykmhgwjway;1;1
ykptvd7qwc;1;1
ykuides6e9;1;1
yl29qq4ohy;1;1
ylpawasc9k;1;1
ymca;1;2
ymudb8e9d1;1;1
yngapdruei;1;1
ynsbws2ya6;1;1
yntgdujzuh;1;1
york;1;6
yorkers;1;1
you‘re;1;1
you’d;1;1
you’ll;1;1
you’re;1;4
you’ve;1;3
youth;1;10
youtube;1;1
yp6njz8gz2;1;1
yr;1;1
yr8b5431yg;1;1
yrqm4bvewb;1;1
yrs;1;1
ytssjdr6da;1;5
yub1xdrrpo;1;2
yupevt6d0n;1;1
yuukfqeg6g;1;1
yvannacancela;1;1
yvonne;1;1
ywev9mxwct;1;1
yxcdgi2n7v;1;1
yyi6dz8cte;1;1
yyn8wlanaz;1;1
yytlnz17dw;1;1
yze9ulcwig;1;1
z918p2wvkx;1;1
z9v3r04ydb;1;1
zaqxfns6iq;1;1
zbdqaid61k;1;1
zbnozl0emd;1;1
zcfvksccyj;1;1
zcnmad5euj;1;1
zd2xdx0htw;1;1
zd73nryjiw;1;1
zdhyrz93bg;1;1
zdqejlc5mw;1;1
ze9brinh5o;1;1
zealot;1;1
zedtvjw6sy;1;1
zeromalariastartswithme;1;1
zhammqhkfn;1;1
zhtz0brcex;1;1
zink;1;1
zip;1;2
zisztgz2qh;1;1
ziu2wexqkb;1;1
zjj5weg9k8;1;1
zknvbpjo8o;1;1
zlawga1lcm;1;1
zmw6bzmw8d;1;1
zoe;1;2
zouprvc3bo;1;1
zpys5zvroj;1;1
zr1vizety6;1;1
zszhqlsgbb;1;1
ztbkgpcb4r;1;1
ztys87espn;1;1
zuoxpxp0dw;1;1
zvphbywroa;1;1
zwab9rfq4b;1;1
zx7mctk82r;1;1
zxk5t22f1v;1;1
zzjwwem7if;1;1
zzzmcurp06;1;1
ー;2;3
0;2;1
00;2;1
0011;2;1
00am;2;2
04n5efhvom;2;1
0ahaidh3mr;2;2
0dwgciboks;2;1
0gkcm3skhw;2;1
0h9lsynrt4;2;1
0hxj9lu2nl;2;1
0kooz8vbvn;2;1
0u1uye3trp;2;1
1;2;12
1,000;2;3
1,200;2;1
1,800;2;1
1,815;2;2
1.2;2;1
1.4;2;2
1.5;2;1
1.5b;2;1
1.9;2;1
10;2;7
10,000;2;1
10,686;2;1
10.5;2;1
100;2;5
100,000;2;3
100k;2;1
10am;2;1
11;2;3
11.7;2;1
112;2;1
113;2;1
11am;2;1
12;2;12
1200;2;2
121;2;1
127th;2;1
13;2;3
130;2;1
130th;2;1
130th_aw;2;1
131st;2;1
139th;2;1
14;2;1
14.7;2;1
140;2;1
147;2;1
15;2;3
150,000;2;1
150k;2;1
158fighterwing;2;1
15pm;2;1
16;2;2
160;2;1
167aw;2;1
167th;2;1
17;2;1
176;2;1
18;2;2
19;2;97
19pkg8raw4;2;1
1bbegvbbns;2;1
1gvxhjnokg;2;1
1mzjzmkbgm;2;1
1st;2;1
1st6w6mqp6;2;1
2;2;16
2,000;2;4
2.23;2;1
20;2;4
20,000;2;1
2000;2;1
2010s;2;1
2017;2;2
2018;2;2
2020;2;5
2020election;2;1
214;2;1
21st;2;2
22;2;1
22cwl6fszy;2;2
23.2m;2;1
231;2;1
238;2;1
23pvcevqr7;2;1
24;2;2
25;2;1
273;2;1
28moouf1l8;2;1
29;2;3
2927;2;2
2brpupmzd2;2;1
2examine;2;1
2hpdgaruay;2;1
2mvgui2mqx;2;1
2o8ncciqwd;2;1
2ogzqcg26j;2;1
2pm;2;2
2tenxzxluo;2;1
2xcrq5vngr;2;1
3;2;10
30;2;12
300;2;2
307;2;1
30am;2;1
30qm24zskp;2;1
30yr;2;1
31st;2;1
320;2;1
33;2;1
331;2;1
347,144;2;2
35gvnqsgof;2;1
36;2;1
36nyslhgkp;2;1
36th;2;1
37th;2;1
39;2;3
39i0hhlfhg;2;1
39iodq7vbw;2;1
3ahlhw0rno;2;1
3d;2;1
3elwpijwn7;2;1
3kid2ommsh;2;1
3qucep5skf;2;1
3rd;2;2
3ujpopebht;2;1
3whwcxnn7g;2;1
4;2;8
4.9;2;1
40;2;2
40b5igjt8f;2;1
40x;2;1
42;2;1
4357;2;1
44,803;2;2
47k8murezm;2;1
49;2;1
49wsucn5wl;2;1
4aozlbut47;2;1
4bbei5qujv;2;1
4fki0yfwkc;2;1
4givnx4lxo;2;1
4loss;2;1
4mere6ksvk;2;1
4mhlhbeum5;2;1
4mvvepaosy;2;1
4otmweym47;2;1
4ruyn3kwky;2;1
4s6sllwcds;2;1
4v98cpgr4k;2;1
4xi0mgoolt;2;1
5;2;6
5.7;2;1
50;2;7
547;2;2
54panruafc;2;1
569,467,218;2;1
5cpw3pux5k;2;1
5enxsjgjvy;2;1
5g;2;1
5gtaxaiijx;2;1
5gybrr25ko;2;1
5hkhxgmxpp;2;1
5nrpfvwdbm;2;1
5ykvsbqswa;2;1
6;2;7
6.6m;2;1
6.7;2;1
6.72m;2;1
60;2;2
60vfrelye9;2;1
662;2;1
69;2;2
6ae8j2vunw;2;1
6crl74rg8d;2;1
6drhlcag3j;2;1
6dvlua76g5;2;1
6nfw4j5r2u;2;1
6nkhe6nxlw;2;1
6nmyulovs9;2;1
6th;2;1
6tnt48xkas;2;1
6yzdbwr7ru;2;1
7;2;5
7,367;2;1
7,653;2;1
71looczylb;2;1
73,000;2;1
741741;2;1
750,000;2;2
75th;2;1
771;2;1
7cq7lkcvcd;2;2
7ji2tsjd9v;2;1
7ji2tsrbll;2;1
7m;2;1
7pm;2;1
7uchtu2wea;2;1
7usiresghi;2;1
8;2;5
8,600;2;1
80;2;1
80,000;2;1
800;2;4
800,000;2;1
8255;2;1
826;2;1
86btig2hi3;2;1
87;2;1
877;2;1
8j1cdkklc6;2;1
8kwkayll7q;2;1
8pm;2;1
8rlqq5ujla;2;1
8sme36jd2w;2;1
8wve6bqyea;2;1
8yslf7egup;2;1
9;2;4
9,900;2;1
9.4;2;1
9.8;2;1
9.8m;2;2
91;2;1
921prhwhzu;2;1
92y’s;2;1
93;2;1
9a1saanbnn;2;1
9avuulcuue;2;2
9h8i083wjb;2;1
9mc98gb5ar;2;1
9nup6uzsct;2;1
9t1jiyzcpy;2;1
9th;2;1
9wbs9fhpul;2;1
a0eyjbcjd2;2;1
a133v6rjui;2;1
a6dsgyszvm;2;2
a6gs5ii1d3;2;1
a8zzsy2qnb;2;1
a91os39zvq;2;1
aacom;2;1
aarp;2;1
abandoning;2;1
abandonment;2;1
abet57tv2q;2;1
ability;2;1
abkihj4yzj;2;1
abolishing;2;1
abqjournal;2;1
abrindisiny;2;1
absolutely;2;1
absurd;2;2
absurdity;2;1
abt;2;2
abuse;2;3
abusive;2;1
ac8p1kdwp7;2;1
aca;2;2
accelerate;2;2
accelerated;2;2
acceleration;2;1
accepting;2;2
access;2;26
accessible;2;2
accessing;2;1
account;2;1
accountability;2;2
accountable;2;11
accurate;2;3
accusing;2;1
acfhhs;2;1
achieve;2;1
achieved;2;2
achievement;2;1
achievements;2;2
acknowledged;2;1
act;2;42
acting;2;3
action;2;7
actions;2;6
activate;2;1
activated;2;1
actively;2;1
activists;2;1
activities;2;1
acts;2;1
ad;2;2
add;2;2
added;2;1
adding;2;2
additional;2;16
address;2;10
addressed;2;3
addressing;2;3
adequate;2;3
adequately;2;1
adjeqvbpqi;2;1
adjusting;2;1
admin;2;3
admin’s;2;1
administer;2;1
administration;2;29
administration’s;2;8
admiral;2;1
admits;2;1
admitted;2;1
admonition;2;1
adndotcom;2;1
adopt;2;2
adopting;2;1
adoption;2;1
adult;2;1
adulthood;2;1
adults;2;1
advance;2;2
advancing;2;1
advantage;2;3
adversaries;2;2
adversary;2;1
adversely;2;1
advice;2;4
advising;2;1
advisor;2;1
advocate;2;2
advocating;2;3
affairs;2;2
affect;2;3
affected;2;3
affecting;2;1
affliction;2;1
afford;2;2
affordable;2;12
afloat;2;1
afraid;2;1
african;2;2
afternoon;2;2
afterward;2;1
afuzln9q8t;2;1
ag;2;10
ag6yrykcyc;2;1
agcshr1tac;2;1
agdougpeterson;2;1
age;2;2
agencies;2;4
agency;2;3
agency’s;2;1
agile;2;1
agin;2;1
agnst;2;1
ago;2;2
agree;2;2
agreed;2;1
agreement;2;1
agreements;2;2
agriculture;2;3
ahead;2;2
ahmaud;2;2
ahrq;2;1
ai;2;1
aid;2;3
aide;2;2
aides;2;1
ailments;2;1
air;2;5
airbus;2;1
airlift;2;1
airline;2;2
airlines;2;7
airplanes;2;1
airports;2;2
aisle;2;7
aj1l1bf2rn;2;1
ajrwzdowwv;2;1
akfg4nmcb9;2;1
alabama;2;3
alabamagoods;2;1
alabamians;2;1
alarm;2;2
alarming;2;1
alaska;2;5
alaska’s;2;2
alaskalabor;2;2
alaskan;2;3
alaskanoftheweek;2;1
alaskans;2;4
alert;2;1
alexander;2;2
aligns;2;1
allegedly;2;1
allen;2;1
allies;2;3
allmendinger;2;1
allocating;2;1
allowed;2;1
allowing;2;1
alongside;2;8
als;2;1
alsawarenessmonth;2;1
alsinthistogether;2;1
altogether;2;1
alumni;2;1
alur;2;1
amanda;2;1
amazing;2;2
amazon;2;7
amazon's;2;1
amazon’s;2;1
ambassador;2;1
ambitious;2;1
amen;2;1
amended;2;1
america;2;16
america’s;2;8
american;2;47
americanresolve;2;1
americans;2;55
americorps;2;8
amid;2;8
amidst;2;2
amp;2;250
amy;2;3
analysis;2;1
analyzes;2;2
ang;2;1
angels;2;2
animal;2;1
animas;2;1
annezinkmd;2;1
anniversary;2;1
announce;2;6
announced;2;8
announcements;2;1
announcing;2;2
annual;2;2
annually;2;1
answer;2;4
answered;2;1
answers;2;5
anthony;2;3
anti;2;3
antibody;2;1
anticipated;2;1
antitrust;2;1
antiytbsxn;2;1
anxiety;2;2
anxious;2;1
anytime;2;1
app;2;2
appeals;2;1
applaud;2;4
applications;2;3
applied;2;1
applies;2;2
apply;2;5
applying;2;1
appreciated;2;1
appreciation;2;2
approach;2;7
approaches;2;1
approaching;2;1
appropriated;2;2
approving;2;1
april;2;1
aquaculture;2;1
aqubcbsf37;2;1
aquí;2;1
arbery;2;2
arbitrary;2;1
aren’t;2;1
argonne;2;1
arguing;2;2
arizona;2;13
arizona’s;2;1
arizonans;2;4
arkansans;2;3
arkansas;2;3
arm;2;1
arms;2;1
army;2;3
arrangement;2;1
arrest;2;1
arrests;2;1
arrived;2;2
arriving;2;1
article;2;4
asap;2;3
ashtabula;2;1
assault;2;4
assess;2;1
assist;2;3
assistance;2;17
assisting;2;3
associates;2;1
association;2;1
assured;2;2
asthma;2;1
astra;2;1
asu;2;1
at4sdknzii;2;1
atchison;2;1
atq6md2b9h;2;1
attack;2;2
attacking;2;1
attacks;2;3
attempt;2;2
attempts;2;1
attend;2;1
attended;2;1
attention;2;1
attn;2;1
attorney;2;9
attorneys;2;1
atwplb2uaa;2;1
august;2;1
authorities;2;1
authorize;2;2
autocratic;2;1
automatic;2;1
av5enl9mxk;2;2
availability;2;1
aviation;2;7
avoid;2;2
award;2;4
awarded;2;3
awareness;2;2
awkrgqoo29;2;1
ayannapressley;2;1
az;2;3
az's;2;1
az’s;2;2
b0vmwnpxna;2;1
b28mipcir8;2;1
b4onjglpye;2;1
b4w7ek9nrt;2;1
b5lbys9hyr;2;1
b6lzkhaboc;2;2
babies;2;2
backbone;2;1
background;2;1
backtheblue;2;1
bad;2;3
bags;2;1
baier;2;1
bail;2;3
bailed;2;1
bailout;2;1
bakken;2;1
balance;2;1
balancing;2;1
ballot;2;1
baltimore;2;1
ban;2;1
banks;2;1
bans;2;1
barbershops;2;1
bare;2;2
barr;2;15
barr's;2;2
barr’s;2;2
barriers;2;1
based;2;7
bases;2;1
basic;2;4
basically;2;1
basis;2;1
bassani;2;1
baton;2;2
battelle’s;2;1
battle;2;4
battlebornbreakfast;2;1
battlebornupdate;2;1
battles;2;1
bay;2;1
bbdivwa2we;2;1
bcejdk0cdj;2;1
bdbozcfstw;2;1
bdiz8yxuym;2;1
bdvwltofii;2;1
beat;2;9
beating;2;1
beautiful;2;1
beef;2;2
begin;2;6
beginning;2;3
begins;2;3
behalf;2;4
behaves;2;1
behavior;2;1
behavioral;2;8
beijing;2;1
beijing’s;2;1
belief;2;1
believed;2;1
believer;2;1
believes;2;2
bend;2;1
benefit;2;4
benefits;2;4
berniesanders;2;1
beshear;2;1
bestowed;2;1
bethharwelltn;2;1
betsy;2;1
bf7etlueky;2;1
bfkvbccxmr;2;1
bgxybtfbt6;2;1
bias;2;1
bicameral;2;1
bidding;2;1
bigger;2;1
biggest;2;2
bihj3xem15;2;1
bill;2;47
billion;2;5
billkristol;2;1
bills;2;2
bipartisan;2;22
bipartisanship;2;1
birth;2;2
birthday;2;2
birx;2;1
biscuit;2;1
bit;2;1
bjkotp0cmo;2;1
bk1l2mxin3;2;1
bkbnyhqew8;2;1
bkiqnyvub9;2;1
black;2;4
blame;2;2
blamed;2;3
blatantly;2;1
bless;2;4
blessings;2;1
blew;2;1
blind;2;2
block;2;1
blocked;2;2
blood;2;2
blow;2;1
blue;2;2
blueprint;2;1
blunt;2;2
bnibunc8vz;2;1
board;2;3
bob;2;2
bold;2;2
bolster;2;2
bolstered;2;1
bomb;2;1
boost;2;5
boosting;2;1
boozman;2;1
borders;2;1
boss;2;1
bottom;2;3
bound;2;1
boundaries;2;1
bounds;2;1
br;2;1
branded;2;1
brave;2;7
braxton;2;1
break;2;1
breaking;2;11
breathe;2;1
breonna;2;1
bret;2;1
brett;2;1
brian;2;1
brianschatz;2;1
bridge;2;1
brightest;2;2
bring;2;8
bringing;2;2
brings;2;5
brit;2;1
broad;2;1
broadband;2;8
broader;2;1
broadway;2;1
brockton;2;1
broken;2;1
brook;2;1
brought;2;1
brown;2;1
brownfield;2;1
bsabzmvzdo;2;1
btbnwtjztr;2;1
btpuhpnfqf;2;1
buck;2;1
budgetary;2;1
budgets;2;1
build;2;3
building;2;3
bullhorn;2;1
bullies;2;1
bullying;2;2
buoh2n3nz9;2;1
burden;2;1
business;2;15
businesses;2;24
bust;2;1
busybodies;2;1
bvzgsqazgk;2;1
bx1nzl3zlk;2;1
bxavehqhcn;2;2
by5xlma4np;2;1
bybzzhqzcs;2;1
byovae5c3n;2;1
c1xjek9blx;2;1
c3i2pk2cji;2;1
c9a6pw5l1h;2;1
caleb;2;1
california;2;6
california’s;2;1
call;2;15
called;2;7
calling;2;15
calls;2;6
cameron;2;1
camp;2;1
campaign;2;8
campuses;2;1
camra;2;1
can’t;2;9
cancelled;2;1
capabilities;2;7
capacities;2;1
capacity;2;10
car;2;1
care;2;118
cared;2;1
career;2;1
careers;2;1
carefully;2;1
cares;2;11
caresact;2;2
caring;2;7
carnivalcruise's;2;1
carolina;2;3
carolina’s;2;1
carolinians;2;1
carr;2;1
carrier;2;1
carries;2;1
carrying;2;1
casework;2;1
casey;2;2
cash;2;3
cashiers;2;1
casper;2;1
catch;2;1
catching;2;1
cattle;2;3
caucus;2;1
caught;2;1
caused;2;4
causing;2;2
cautious;2;1
cbiguqjdps;2;1
cc;2;1
ccctupzsml;2;1
ccouryo8ew;2;1
ccp;2;5
ccp’s;2;1
cd3iz9wklu;2;1
cdc;2;7
cdc’s;2;1
cdcdirector;2;6
cdcgov;2;4
cdcgov’s;2;1
cdut9gqsn0;2;1
ce28vo6ovn;2;1
ce31kqmuyx;2;1
celebrate;2;4
cells;2;1
cement;2;1
center;2;7
centers;2;16
century;2;2
ceo;2;2
ceos;2;3
ceremony;2;1
certainty;2;1
ces7jxaa69;2;1
cfus9cnfqd;2;1
chain;2;7
chair;2;2
challenge;2;4
challenges;2;13
challenging;2;4
chamber;2;1
champions;2;1
chance;2;3
chandler;2;1
change;2;3
charge;2;5
charges;2;4
charitable;2;1
charities;2;2
charles;2;1
chatting;2;1
chavan;2;2
chcs;2;2
check;2;9
checked;2;1
checking;2;1
checks;2;4
cheering;2;1
cheerleader;2;1
cheese;2;1
chefi55sm4;2;1
cherish;2;1
chesapeake;2;1
chicago;2;1
